is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn,is_contract
1,0,4.4,21.0,0.12,0,37.6,1.8,0,0,1
1,1,4.4,18.0,1.56,0,16.8,0.8,0,0,1
1,1,0.44,20.0,0.0,0,9.3,0.7,0,1,0
1,0,4.4,21.0,0.24,0,7.9,0.3,0,0,1
1,1,0.52,22.0,0.0,1,12.7,1.4,0,1,0
1,0,2.7,20.0,0.0,0,35.6,11.25,0,1,0
1,1,4.4,14.0,1.55,1,39.5,4.6,1,0,1
1,0,4.4,21.0,0.13,0,82.4,5.7,0,0,1
1,0,4.4,22.0,1.66,1,47.6,8.7,0,0,1
1,0,0.23,10.0,0.0,0,4.2,0.3,0,1,0
1,0,4.4,19.0,1.58,0,141.2,9.0,0,0,1
1,1,0.97,21.0,0.0,0,17.7,0.9,0,1,0
1,0,4.39,25.0,0.41,2,2.7,1.0,0,0,1
1,0,3.06,22.0,0.0,0,35.9,3.3,0,1,0
1,1,4.66,10.0,0.0,0,71.9,6.2,0,1,0
1,0,4.22,27.0,0.0,0,8.2,1.8,0,1,0
1,0,2.32,18.0,0.0,1,2.7,0.2,1,1,0
0,0,1.18,35.5,0.0,0,2.3,0.4,0,1,0
1,0,2.41,10.0,0.0,0,0.0,0.0,0,1,0
0,0,0.22,16.0,0.0,0,12.6,0.9,0,1,0
1,0,4.39,24.0,0.0,1,10.7,3.4,0,0,0
1,0,1.99,10.0,0.0,0,0.4,0.1,1,1,0
1,0,1.5,20.0,0.0,1,53.8,2.4,2,1,0
0,0,1.27,35.5,0.0,0,41.7,1.8,0,1,0
1,0,2.08,20.0,0.0,0,13.0,0.8,0,1,0
1,1,4.39,20.0,1.58,2,106.3,7.9,0,0,1
1,0,4.39,19.0,1.62,0,16.7,1.1,0,0,1
1,1,2.11,24.0,0.0,0,11.3,0.8,0,1,0
0,0,0.11,11.0,0.0,0,5.3,0.2,0,1,0
0,0,1.01,16.0,0.0,0,33.7,1.4,0,1,0
1,0,1.32,35.5,0.0,3,34.2,1.7,0,1,0
0,0,0.41,0.0,0.0,0,0.0,0.0,0,1,0
1,0,0.99,14.0,0.0,0,3.2,1.0,0,1,0
0,0,1.95,15.0,0.0,0,4.5,0.4,0,1,0
1,0,3.02,22.0,0.0,0,72.2,4.3,0,1,0
1,0,4.39,12.0,1.76,0,133.6,6.1,1,0,1
1,0,0.79,20.0,0.0,0,25.9,1.1,0,1,0
1,0,4.39,21.0,0.12,0,51.8,2.4,0,0,1
1,1,4.39,25.0,1.86,0,18.1,0.7,0,0,1
1,0,1.02,23.0,0.0,1,12.9,1.4,0,1,0
0,0,0.22,10.0,0.0,0,9.6,1.2,0,1,0
1,1,4.39,19.0,1.95,0,141.2,8.3,0,0,1
1,0,4.39,21.0,2.53,1,104.2,10.4,0,0,1
1,1,2.96,19.0,0.0,0,76.6,4.1,0,1,0
1,0,4.39,20.0,1.58,0,80.0,4.1,0,0,1
1,1,4.39,19.0,1.92,0,7.3,0.3,0,0,1
1,0,1.61,20.0,0.0,1,27.2,2.0,0,1,0
1,0,0.92,20.0,0.0,0,18.6,3.2,0,1,0
1,1,5.06,15.0,1.66,0,119.4,3.0,0,1,1
1,0,5.12,17.0,1.01,0,31.5,1.7,0,1,1
1,1,2.03,20.0,0.0,0,11.3,1.6,0,1,0
1,1,4.1,22.0,0.0,0,36.1,3.4,0,1,0
1,1,4.39,15.0,1.2,0,9.4,1.0,0,0,1
1,1,4.39,23.0,1.52,2,93.9,5.0,1,0,1
1,0,2.69,26.0,0.0,0,118.1,9.7,0,1,0
1,1,4.39,21.0,0.13,0,82.7,6.0,0,0,1
1,0,1.37,16.0,0.0,1,13.7,0.6,0,1,0
1,0,0.01,4.0,0.0,0,0.5,0.1,0,1,0
1,1,4.39,15.0,1.5,0,7.7,0.7,0,0,1
1,1,4.39,35.5,1.32,1,41.0,6.4,0,0,1
1,1,4.39,35.5,1.53,0,138.1,7.2,0,0,1
0,0,2.49,35.5,0.0,0,90.8,10.8,0,1,0
1,1,4.01,20.0,0.0,0,96.8,11.25,0,1,0
1,0,1.31,19.0,0.0,1,90.7,11.25,0,1,0
1,1,4.39,16.0,1.88,0,141.2,11.25,0,0,1
1,0,4.39,22.0,0.1,0,8.0,0.6,0,0,1
1,1,1.61,19.0,0.0,0,6.9,0.6,0,1,0
1,0,0.41,5.0,0.0,2,9.5,0.9,0,1,0
1,1,5.13,26.0,1.0,0,101.3,6.1,0,1,1
1,1,1.61,7.0,0.0,0,41.4,2.0,0,1,0
1,1,4.39,10.0,1.18,0,48.2,3.6,0,0,1
0,0,0.99,21.0,0.0,0,47.0,4.6,0,1,0
1,1,4.39,19.0,1.88,0,57.5,9.4,0,0,1
0,0,1.26,19.0,0.0,0,57.1,11.25,0,1,0
1,1,0.88,21.0,0.0,0,14.1,0.9,0,1,0
1,1,4.39,15.0,1.43,0,60.4,3.9,0,0,1
1,1,1.26,16.0,0.0,0,10.6,0.7,0,1,0
1,1,4.38,19.0,1.89,0,68.6,7.8,0,0,1
1,0,5.13,20.0,0.23,0,14.4,1.1,0,1,1
1,0,4.38,22.0,0.99,0,26.6,1.8,0,0,1
1,0,0.68,26.0,0.0,0,11.5,0.9,0,1,0
1,1,0.2,0.0,0.0,0,40.1,9.1,1,1,0
1,0,1.87,15.0,0.0,0,6.3,0.7,0,1,0
1,0,4.38,21.0,0.17,0,15.7,1.2,0,0,1
1,0,4.38,21.0,1.49,0,54.7,2.8,1,0,1
1,1,4.38,17.0,1.93,0,29.6,3.3,0,0,1
1,1,3.29,35.0,0.0,0,67.8,6.1,0,1,0
0,0,0.02,4.0,0.0,0,1.3,0.1,0,1,0
1,0,4.38,24.0,0.0,0,70.5,4.7,0,0,0
1,0,0.28,31.0,0.0,0,19.8,1.3,0,1,0
0,0,0.22,28.0,0.0,0,27.6,3.3,0,1,0
1,0,0.82,0.0,0.0,0,5.4,0.3,0,1,0
1,0,0.76,18.0,0.0,0,6.2,0.6,0,1,0
1,0,0.67,13.0,0.0,0,27.1,0.9,0,1,0
1,1,4.38,16.0,1.59,0,66.5,3.0,0,0,1
1,0,2.35,24.0,0.0,0,0.9,0.0,0,1,0
1,1,0.43,4.0,0.0,0,16.0,1.2,0,1,0
1,0,3.67,21.0,0.0,1,43.4,5.3,0,1,0
1,1,4.38,20.0,1.53,0,20.7,0.8,0,0,1
1,0,1.93,23.0,0.0,0,13.0,1.4,0,1,0
1,1,0.39,18.0,0.0,0,0.0,0.0,0,1,0
1,1,2.21,24.0,0.0,0,141.2,11.25,0,1,0
0,0,1.6,11.0,0.0,0,9.9,0.6,0,1,0
1,1,4.38,20.0,0.5,1,133.2,5.6,0,0,1
1,0,4.11,22.0,0.0,0,75.1,4.5,0,1,0
1,0,2.16,30.0,0.0,0,79.1,3.2,0,1,0
1,0,4.38,21.0,0.53,0,35.9,1.8,0,0,1
0,0,0.73,18.0,0.0,1,15.9,1.2,0,1,0
1,1,1.45,22.0,0.0,0,2.4,0.3,0,1,0
1,0,2.19,24.0,0.0,0,116.6,6.0,0,1,0
1,0,2.8,26.0,0.0,0,51.7,3.0,0,1,0
1,0,4.38,21.0,1.65,0,20.5,2.0,0,0,1
1,1,4.38,16.0,1.55,0,41.1,0.9,0,0,1
1,1,4.38,16.0,1.57,0,96.7,8.3,0,0,1
1,0,2.04,25.0,0.0,0,54.2,6.8,0,1,0
1,0,4.38,35.5,0.99,0,75.3,4.0,0,0,1
1,0,0.22,4.0,0.0,0,5.9,0.8,0,1,0
0,0,4.38,19.0,1.9,0,23.8,7.6,0,0,1
1,1,4.1,20.0,0.0,0,60.6,3.6,0,1,0
1,0,0.47,7.0,0.0,0,8.4,0.5,0,1,0
1,0,1.65,26.0,0.0,0,21.2,11.25,0,1,0
1,1,1.19,13.0,0.0,1,10.1,1.4,0,1,0
1,0,4.38,22.0,1.7,0,82.2,4.2,0,0,1
1,1,4.38,29.0,1.84,0,75.9,5.2,0,0,1
1,1,4.38,18.0,1.82,0,66.7,4.6,0,0,1
1,0,3.98,35.5,0.0,0,140.3,11.25,0,1,0
1,1,2.36,24.0,0.0,0,0.0,0.0,0,1,0
1,0,1.67,24.0,0.0,0,4.7,0.3,0,1,0
1,0,2.38,20.0,0.0,0,54.2,11.25,0,1,0
1,1,4.38,15.0,1.43,0,44.2,1.6,0,0,1
1,1,4.11,16.0,0.0,4,15.9,3.1,0,1,0
1,1,0.98,18.0,0.0,0,1.7,0.1,0,1,0
0,0,0.02,0.0,0.0,0,0.0,0.0,0,1,0
1,1,4.24,16.0,0.0,0,46.0,10.8,0,1,0
0,0,0.14,13.0,0.0,0,4.7,0.6,0,1,0
1,1,4.38,35.5,0.46,1,141.2,7.4,0,0,1
1,0,4.38,21.0,1.56,0,24.4,5.4,0,0,1
1,0,4.38,33.0,0.0,0,40.1,2.0,0,0,0
1,1,4.04,16.0,0.0,0,32.7,6.5,0,1,0
1,0,3.88,8.0,0.0,0,54.8,3.3,0,1,0
1,1,4.38,21.0,0.24,0,8.6,0.7,0,0,1
1,1,4.38,16.0,1.62,0,72.3,3.1,0,0,1
1,1,4.38,24.0,1.56,0,35.9,3.4,0,0,1
0,0,3.41,28.0,0.0,0,56.0,5.9,0,1,0
1,1,4.37,10.0,1.08,0,34.9,2.5,0,0,1
1,0,1.34,31.0,0.0,0,71.5,4.2,0,1,0
1,1,2.24,21.0,0.0,0,4.5,0.4,0,1,0
1,0,4.37,24.0,0.0,0,18.4,0.9,0,0,0
1,0,2.01,26.0,0.0,0,14.2,1.2,0,1,0
0,0,0.49,23.0,0.0,0,8.8,1.6,0,1,0
0,0,2.07,22.0,0.0,0,21.3,1.1,0,1,0
0,0,0.65,0.0,0.0,1,1.6,0.2,7,1,0
1,1,4.37,17.0,1.5,0,91.0,8.0,4,0,1
1,1,1.34,24.0,0.0,0,4.3,0.3,0,1,0
1,0,1.39,20.0,0.0,0,11.3,0.6,0,1,0
1,0,0.43,0.0,0.0,0,23.9,1.3,4,1,0
1,1,4.37,20.0,0.0,0,18.5,1.3,0,1,0
1,1,0.9,20.0,0.0,0,12.9,0.8,0,1,0
1,0,0.63,15.0,0.0,0,2.7,0.1,0,1,0
1,1,1.6,22.0,0.0,0,50.2,11.25,0,1,0
0,0,0.01,7.0,0.0,0,0.4,0.0,0,1,0
1,0,2.3,14.0,0.0,0,39.4,3.1,0,1,0
1,1,4.37,35.5,0.53,1,112.6,9.2,0,0,1
0,0,4.37,24.0,0.0,1,59.2,3.4,0,0,0
1,1,4.37,21.0,0.4,0,7.1,0.6,0,0,1
0,0,4.18,24.0,0.0,0,17.5,0.9,0,1,0
1,0,2.48,19.0,0.0,0,53.1,2.9,0,1,0
1,1,2.28,22.0,0.0,0,7.7,1.3,0,1,0
1,1,4.37,18.0,1.55,0,123.1,6.4,1,0,1
1,0,4.37,18.0,1.67,0,141.2,9.6,0,0,1
1,1,4.37,16.0,1.56,0,72.6,11.25,4,0,1
1,0,4.37,18.0,1.5,0,83.9,3.8,2,0,1
1,0,1.22,32.0,0.0,0,7.2,0.8,0,1,0
0,0,0.16,15.0,0.0,0,0.0,0.0,0,1,0
1,1,4.37,21.0,0.19,0,34.4,3.3,0,0,1
1,0,3.1,21.0,0.0,0,3.2,0.2,0,1,0
1,0,1.22,21.0,0.0,0,17.9,1.9,0,1,0
1,1,4.37,16.0,1.63,0,69.6,3.8,0,0,1
1,1,4.37,19.0,1.94,0,16.4,2.4,0,0,1
1,0,0.65,23.0,0.0,0,14.1,1.0,0,1,0
1,1,4.37,35.0,1.8,0,141.2,8.2,0,0,1
1,0,2.93,10.0,0.0,0,1.3,0.7,3,1,0
1,0,4.37,25.0,0.37,0,5.5,0.4,0,0,1
1,0,2.21,24.0,0.0,0,68.8,4.1,0,1,0
0,0,0.56,15.0,0.0,0,58.3,3.2,0,1,0
1,0,2.2,35.5,0.0,0,141.2,9.4,0,1,0
1,0,4.37,13.0,0.42,0,21.1,1.0,0,0,1
1,0,1.97,26.0,0.0,0,13.5,0.5,0,1,0
1,0,2.36,20.0,0.0,0,8.0,0.3,0,1,0
1,1,4.93,25.0,1.34,1,72.1,3.1,0,1,1
1,1,4.36,20.0,1.97,0,7.1,1.0,0,0,1
1,0,4.36,22.0,1.75,0,53.1,3.4,0,0,1
1,0,4.36,20.0,0.7,1,101.0,4.7,0,0,1
1,0,4.36,24.0,0.0,0,52.8,3.0,0,0,0
0,0,4.26,12.0,0.0,0,26.6,1.2,0,1,0
1,0,0.51,20.0,0.0,1,6.7,1.1,0,1,0
1,0,0.54,21.0,0.0,2,18.2,2.4,0,1,0
1,1,0.95,0.0,0.0,1,18.9,1.4,7,1,0
0,0,0.67,21.0,0.0,0,9.8,3.6,0,1,0
1,1,4.36,20.0,0.04,0,59.9,4.6,0,0,1
0,0,0.0,1.0,0.0,0,0.0,0.0,0,1,0
1,1,4.36,22.0,0.79,0,53.1,2.4,0,0,1
0,0,1.28,21.0,0.0,1,24.9,9.3,0,1,0
1,1,5.22,10.0,0.24,0,41.3,1.0,0,1,1
1,0,4.36,28.0,1.5,0,34.6,2.8,0,0,1
1,1,4.36,21.0,1.51,2,43.5,6.8,0,0,1
1,0,4.36,18.0,1.57,0,24.4,1.0,0,0,1
1,0,1.16,18.0,0.0,0,11.1,2.4,0,1,0
1,1,4.36,22.0,1.65,0,43.1,2.3,0,0,1
1,0,2.13,27.0,0.0,0,45.3,7.4,0,1,0
1,0,2.01,24.0,0.0,0,14.0,0.6,0,1,0
1,1,4.36,21.0,1.84,0,44.7,3.8,0,0,1
1,0,4.36,21.0,0.21,0,136.6,4.4,0,0,1
1,0,0.38,0.0,0.0,0,9.0,0.8,0,1,0
1,0,1.97,30.0,0.0,0,38.7,1.6,0,1,0
1,1,2.18,22.0,0.0,0,12.6,0.7,0,1,0
0,0,0.58,35.5,0.0,0,86.0,9.3,0,1,0
1,0,1.97,30.0,0.0,0,66.5,5.0,0,1,0
1,0,1.88,26.0,0.0,0,8.6,5.0,0,1,0
1,0,1.01,35.5,0.0,0,32.4,2.5,0,1,0
0,0,1.66,21.0,0.0,0,50.8,3.4,0,1,0
1,0,0.73,0.0,0.0,0,6.9,0.4,0,1,0
1,0,1.82,26.0,0.0,0,21.9,1.5,0,1,0
1,1,1.76,27.0,0.0,3,24.9,0.8,0,1,0
1,0,1.97,30.0,0.0,0,70.0,4.4,0,1,0
0,0,0.64,0.0,0.0,3,39.3,4.2,1,1,0
1,0,2.97,22.0,0.0,0,107.2,6.7,0,1,0
0,0,1.22,35.5,0.0,1,2.5,0.2,0,1,0
1,1,4.63,16.0,1.08,0,15.2,0.4,0,1,1
1,0,1.37,18.0,0.0,0,4.3,0.3,0,1,0
1,0,1.19,19.0,0.0,0,12.2,0.3,0,1,0
1,0,1.23,14.0,0.0,0,0.0,0.0,0,1,0
1,1,4.36,25.0,0.14,0,49.2,2.4,0,0,1
1,0,1.8,25.0,0.0,0,5.0,0.2,0,1,0
1,0,3.12,30.0,0.0,0,43.7,7.9,0,1,0
1,0,3.59,35.5,0.0,0,101.9,11.25,0,1,0
1,0,0.82,16.0,0.0,0,12.0,0.6,0,1,0
1,1,4.36,23.0,1.5,0,74.3,4.3,0,0,1
1,0,1.98,30.0,0.0,0,19.0,1.0,0,1,0
1,0,2.0,27.0,0.0,0,42.8,6.4,0,1,0
1,0,4.36,19.0,1.89,0,65.9,3.4,0,0,1
1,1,4.36,15.0,1.51,0,29.1,5.2,0,0,1
1,0,1.69,30.0,0.0,0,32.6,1.0,0,1,0
1,1,4.99,24.0,1.14,0,20.7,1.0,0,1,1
1,1,4.36,20.0,1.05,0,131.3,9.4,0,0,1
0,0,0.59,0.0,0.0,0,1.4,0.0,1,1,0
1,1,4.36,20.0,0.07,0,110.9,7.0,0,0,1
1,1,4.89,0.0,0.0,0,0.0,0.0,0,1,0
1,0,0.44,16.0,0.0,2,56.6,7.9,0,1,0
1,0,0.33,22.0,0.0,0,2.9,0.3,0,1,0
0,0,1.23,24.0,0.0,0,24.9,2.5,0,1,0
1,0,1.41,23.0,0.0,1,16.8,1.9,0,1,0
1,0,1.2,19.0,0.0,0,37.3,5.9,0,1,0
1,0,4.36,21.0,1.66,0,47.4,3.4,0,0,1
1,1,4.84,27.0,0.0,0,58.8,5.0,0,1,0
1,0,4.36,22.0,1.26,0,46.7,7.0,0,0,1
1,0,5.01,21.0,1.34,0,141.2,7.5,0,1,1
1,0,2.05,25.0,0.0,0,10.6,0.4,0,1,0
1,0,2.08,25.0,0.0,0,20.7,1.7,0,1,0
1,0,2.84,22.0,0.0,0,41.6,1.8,0,1,0
0,0,0.31,35.5,0.0,0,8.3,0.9,0,1,0
0,0,0.97,23.0,0.0,0,6.0,0.5,0,1,0
0,0,1.91,15.0,0.0,0,7.5,0.4,0,1,0
1,1,1.98,32.0,0.0,0,69.2,3.5,0,1,0
1,1,0.95,35.5,0.0,0,32.5,1.6,0,1,0
1,0,4.36,22.0,1.56,0,65.0,7.2,0,0,1
1,1,4.35,16.0,1.76,2,67.5,4.1,0,0,1
1,0,2.23,28.0,0.0,0,12.5,0.5,0,1,0
1,1,4.35,35.5,0.0,0,128.7,11.25,0,0,0
1,0,1.98,30.0,0.0,0,70.2,11.25,0,1,0
1,0,4.35,18.0,1.57,0,114.6,5.3,0,0,1
1,1,4.8,28.0,0.0,0,43.5,1.6,0,1,0
1,0,4.35,18.0,1.57,0,84.8,5.4,0,0,1
1,0,0.71,13.0,0.0,0,7.7,0.5,0,1,0
1,0,4.35,18.0,1.59,0,35.9,2.0,0,0,1
1,0,0.21,17.0,0.0,1,13.0,8.1,0,1,0
1,1,2.52,29.0,0.0,0,14.3,1.8,0,1,0
1,1,4.35,12.0,0.28,0,41.5,2.4,0,0,1
1,0,0.18,14.0,0.0,0,7.3,1.3,0,1,0
1,0,1.49,24.0,0.0,1,16.1,1.1,0,1,0
1,0,1.48,26.0,0.0,1,102.7,11.25,0,1,0
0,0,0.04,8.0,0.0,0,0.0,0.0,0,1,0
1,0,2.37,32.0,0.0,0,107.4,11.25,0,1,0
1,1,4.35,17.0,1.94,0,29.8,4.3,0,0,1
1,1,4.35,20.0,1.66,0,121.9,6.3,0,0,1
1,1,4.35,24.0,1.86,2,16.9,0.7,0,0,1
1,0,2.53,35.5,0.0,0,67.5,4.5,0,1,0
0,0,0.98,35.5,0.0,2,108.4,11.25,0,1,0
1,0,0.63,0.0,0.0,0,42.6,7.2,3,1,0
1,0,1.58,17.0,0.0,0,55.8,3.0,0,1,0
0,0,2.19,22.0,0.0,0,15.4,1.2,0,1,0
1,0,4.35,20.0,1.57,0,70.6,4.3,0,0,1
0,0,0.38,0.0,0.0,0,4.6,0.4,1,1,0
1,0,2.13,7.0,0.0,0,14.9,0.6,5,1,0
1,0,0.96,0.0,0.0,0,1.3,0.1,4,1,0
1,1,4.35,16.0,1.62,1,39.9,3.1,0,0,1
1,0,0.77,15.0,0.0,0,6.0,0.2,0,1,0
1,1,4.35,10.0,1.16,0,38.6,1.6,0,0,1
1,1,1.98,30.0,0.0,0,121.1,11.25,0,1,0
1,0,2.07,25.0,0.0,0,59.5,3.8,0,1,0
1,1,1.02,11.0,0.0,0,12.0,0.3,0,1,0
1,0,2.82,26.0,0.0,0,41.0,1.4,0,1,0
1,0,3.46,30.0,0.0,0,37.1,7.4,0,1,0
1,0,0.01,4.0,0.0,0,0.1,0.0,0,1,0
1,0,4.05,27.0,0.0,0,46.2,2.0,0,1,0
1,0,2.17,23.0,0.0,0,28.9,3.1,0,1,0
1,0,0.94,35.5,0.0,0,93.0,7.4,0,1,0
1,0,1.08,13.0,0.0,0,4.2,0.3,0,1,0
1,1,4.35,16.0,1.58,1,89.2,3.7,0,0,1
1,0,1.97,30.0,0.0,0,24.7,2.5,0,1,0
1,1,4.65,35.5,1.65,0,84.5,11.25,0,1,1
1,0,4.35,30.0,0.0,1,119.6,7.1,0,0,0
1,1,4.35,14.0,1.58,0,57.1,3.6,0,0,1
1,1,4.35,31.0,1.96,0,28.8,2.9,0,0,1
1,0,1.98,30.0,0.0,0,95.4,11.25,0,1,0
1,1,4.35,16.0,1.58,0,52.5,5.1,0,0,1
1,1,0.61,22.0,0.0,1,14.5,0.8,0,1,0
1,0,0.34,31.0,0.0,0,10.1,0.6,0,1,0
1,0,2.62,24.0,0.0,0,21.6,1.8,0,1,0
1,0,4.34,25.0,0.26,0,1.5,0.3,0,0,1
1,1,4.34,22.0,1.84,0,53.6,4.1,0,0,1
1,0,0.95,11.0,0.0,0,1.7,0.5,0,1,0
1,1,4.34,27.0,1.56,0,141.2,11.25,0,0,1
1,0,0.8,23.0,0.0,1,13.3,1.2,0,1,0
1,0,4.34,22.0,0.01,0,2.0,0.1,0,0,1
1,1,4.34,22.0,1.61,0,41.2,2.2,0,0,1
0,0,0.22,9.0,0.0,0,40.8,1.2,0,1,0
1,0,1.04,16.0,0.0,0,49.7,6.8,0,1,0
1,0,0.64,16.0,0.0,0,38.9,1.8,0,1,0
1,0,1.55,32.0,0.0,0,65.2,3.1,0,1,0
1,1,4.34,16.0,1.55,0,32.6,1.7,0,0,1
1,0,1.73,22.0,0.0,0,11.2,0.6,0,1,0
1,0,1.98,30.0,0.0,3,71.0,5.2,0,1,0
1,1,4.34,19.0,1.28,2,141.2,11.25,0,0,1
1,0,0.64,24.0,0.0,0,46.2,3.3,0,1,0
1,1,4.34,21.0,0.22,1,25.9,2.6,0,0,1
1,0,2.03,30.0,0.0,0,58.5,8.3,0,1,0
1,0,2.19,28.0,0.0,0,54.8,11.25,0,1,0
1,0,4.34,20.0,1.55,0,45.4,2.3,1,0,1
1,0,0.56,22.0,0.0,0,3.9,0.3,0,1,0
1,0,3.61,17.0,0.0,0,68.9,3.2,0,1,0
1,1,4.34,25.0,0.13,0,141.2,11.25,0,0,1
1,1,4.34,18.0,1.65,0,49.7,6.6,0,0,1
1,0,4.34,20.0,1.56,0,102.5,7.7,0,0,1
1,0,3.04,18.0,0.0,0,31.7,1.4,0,1,0
1,1,5.06,0.0,1.37,0,51.3,7.2,0,1,1
0,0,4.34,35.5,0.12,1,114.8,11.25,0,0,1
0,0,2.06,32.0,0.0,1,104.4,9.3,0,1,0
1,0,2.18,21.0,0.0,0,36.3,2.6,0,1,0
1,0,1.75,30.0,0.0,0,61.1,2.6,0,1,0
0,0,1.09,35.5,0.0,0,57.5,5.1,0,1,0
1,1,4.34,19.0,1.58,0,72.1,2.7,0,0,1
0,0,0.66,35.0,0.0,1,35.3,3.9,0,1,0
1,0,2.0,30.0,0.0,0,36.5,1.4,0,1,0
0,0,1.56,0.0,0.0,0,0.0,0.0,0,1,0
1,1,0.98,16.0,0.0,1,18.4,1.2,0,1,0
1,0,2.17,28.0,0.0,0,55.5,11.25,0,1,0
1,0,4.69,21.0,1.12,0,52.9,3.1,0,1,1
1,1,4.34,14.0,1.56,0,57.2,7.6,0,0,1
1,0,0.77,22.0,0.0,0,7.6,0.8,0,1,0
1,0,1.4,26.0,0.0,1,31.9,0.8,0,1,0
1,1,4.34,14.0,1.57,4,112.2,6.5,0,0,1
1,1,4.34,32.0,1.58,0,105.9,11.25,3,0,1
1,0,3.05,34.0,0.0,0,13.7,1.5,0,1,0
1,0,1.98,30.0,0.0,1,2.5,0.3,0,1,0
1,1,4.34,24.0,1.58,1,141.2,11.2,0,0,1
1,0,0.86,12.0,0.0,0,6.6,0.8,0,1,0
1,0,1.97,30.0,0.0,0,50.7,1.5,0,1,0
0,0,1.56,18.0,0.0,0,71.1,11.1,0,1,0
1,0,2.98,21.0,0.0,0,0.0,0.0,0,1,0
0,0,0.02,6.0,0.0,0,0.0,0.0,0,1,0
1,0,2.08,27.0,0.0,0,14.9,0.5,0,1,0
1,0,1.98,30.0,0.0,0,9.9,0.2,0,1,0
1,1,4.12,19.0,0.0,0,51.0,5.1,0,1,0
0,0,2.1,32.0,0.0,0,23.2,1.2,0,1,0
1,0,1.13,15.0,0.0,0,6.4,1.0,0,1,0
0,0,1.62,20.0,0.0,0,0.0,0.0,0,1,0
1,0,0.87,16.0,0.0,1,18.8,0.4,0,1,0
1,0,2.01,30.0,0.0,0,79.8,4.5,0,1,0
0,0,3.97,24.0,0.0,0,141.2,8.3,0,1,0
1,0,2.93,35.5,0.0,0,23.5,0.5,0,1,0
1,0,1.98,26.0,0.0,0,9.6,2.1,0,1,0
1,1,2.64,19.0,0.0,0,23.4,0.8,0,1,0
1,0,0.37,35.0,0.0,1,38.0,3.6,0,1,0
1,1,4.33,16.0,1.61,0,30.4,2.4,0,0,1
1,1,3.48,22.0,0.0,0,2.3,0.1,0,1,0
1,0,0.31,17.0,0.0,0,14.3,0.4,0,1,0
1,0,1.42,25.0,0.0,0,6.4,1.1,0,1,0
1,0,2.47,33.0,0.0,0,19.1,2.0,0,1,0
1,1,4.33,15.0,1.44,0,141.2,11.25,0,0,1
1,0,3.96,30.0,0.0,0,23.4,0.8,0,1,0
1,1,1.54,17.0,0.0,0,2.6,0.1,0,1,0
1,0,0.45,21.0,0.0,0,23.1,0.9,0,1,0
1,1,4.33,27.0,1.59,1,48.9,3.1,0,0,1
1,0,1.56,15.0,0.0,0,10.1,0.5,0,1,0
1,0,2.59,22.0,0.0,0,13.6,1.3,0,1,0
1,0,1.03,23.0,0.0,0,4.9,0.7,0,1,0
1,0,3.22,35.5,0.0,0,39.5,3.3,0,1,0
1,1,5.2,17.0,0.82,0,34.7,4.2,0,1,1
1,0,4.33,19.0,1.61,0,11.5,1.7,0,0,1
1,0,1.53,29.0,0.0,0,68.3,11.25,0,1,0
1,0,4.33,21.0,0.34,0,28.1,6.1,0,0,1
1,1,4.33,20.0,1.57,0,21.9,0.7,0,0,1
1,0,4.58,35.5,0.0,0,15.7,2.4,0,1,0
0,0,4.33,35.5,0.0,1,141.2,11.25,0,0,0
1,1,4.81,15.0,1.17,0,30.6,1.2,0,1,1
1,0,3.79,22.0,0.0,0,48.1,2.3,0,1,0
1,0,3.7,23.0,0.0,0,44.8,4.0,0,1,0
1,1,5.19,16.0,1.02,0,32.1,3.9,0,1,1
1,0,1.56,0.0,0.0,0,0.7,0.0,0,1,0
1,1,3.35,35.5,0.0,0,37.0,3.5,0,1,0
1,0,3.19,22.0,0.0,0,17.2,0.6,0,1,0
1,0,2.93,35.5,0.0,0,14.2,1.2,0,1,0
1,1,2.22,28.0,0.0,1,117.5,10.2,0,1,0
0,0,1.55,6.0,0.0,0,6.5,0.6,4,1,0
1,0,1.74,30.0,0.0,0,37.6,1.0,0,1,0
1,1,4.33,16.0,1.57,0,42.3,1.8,0,0,1
1,1,4.33,16.0,1.59,0,30.8,2.3,0,0,1
1,1,4.33,27.0,1.59,0,15.7,1.1,0,0,1
1,0,1.98,30.0,0.0,0,0.0,0.0,0,1,0
1,1,4.33,35.0,0.0,0,4.5,0.5,0,0,0
1,0,1.98,30.0,0.0,0,11.1,2.1,0,1,0
0,0,0.87,34.0,0.0,1,85.0,5.8,0,1,0
1,0,4.32,21.0,0.36,0,38.4,5.8,0,0,1
1,1,4.32,18.0,1.7,0,59.2,5.9,0,0,1
1,0,2.34,31.0,0.0,0,40.4,4.8,0,1,0
1,1,4.32,35.0,1.63,0,141.2,10.2,0,0,1
1,0,1.98,29.0,0.0,1,79.7,6.0,0,1,0
1,1,3.26,22.0,0.0,0,19.9,2.7,0,1,0
1,1,3.52,33.0,0.0,0,38.3,1.5,0,1,0
1,1,4.72,11.0,1.72,0,60.3,5.3,0,1,1
1,1,3.52,35.5,0.0,0,141.2,11.25,0,1,0
1,0,4.32,18.0,1.62,0,24.3,2.4,0,0,1
1,0,4.03,19.0,0.0,0,20.3,1.1,0,1,0
1,0,0.6,12.0,0.0,0,23.9,1.1,0,1,0
